Datetime,Survival Rate (%),Disease Occurrence (Cases),Temperature (°C),Dissolved Oxygen (mg/L),pH,Turbidity (NTU),Precipitation (inches),Average Fish Weight (g)
2024-04-25 01:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 02:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 03:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 04:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 05:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 06:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 07:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 08:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 09:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 10:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 11:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 12:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 13:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 14:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 15:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 16:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 17:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 18:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 19:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 20:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 21:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 22:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-25 23:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 00:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 01:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 02:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 03:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 04:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 05:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 06:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 07:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 08:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 09:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 10:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 11:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 12:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 13:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 14:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 15:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 16:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 17:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 18:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 19:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 20:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 21:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 22:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-26 23:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-27 00:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-27 01:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-27 02:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-27 03:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-27 04:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-27 05:00:00,92.96,1.0,27.7,6.39,7.91,3.98,4.75,276.79
2024-04-27 06:00:00,92.95955223880597,1.0,27.68358208955224,6.394328358208955,7.909701492537313,3.968208955223881,4.768059701492537,276.57
2024-04-27 07:00:00,92.95910447761193,1.0,27.66716417910448,6.39865671641791,7.909402985074627,3.956417910447761,4.786119402985075,276.35
2024-04-27 08:00:00,92.9586567164179,1.0,27.65074626865671,6.402985074626866,7.90910447761194,3.944626865671642,4.804179104477612,276.13
2024-04-27 09:00:00,92.95820895522388,1.0,27.63432835820895,6.407313432835821,7.908805970149253,3.932835820895523,4.822238805970149,275.91
2024-04-27 10:00:00,92.95776119402984,1.0,27.61791044776119,6.411641791044776,7.908507462686567,3.921044776119403,4.840298507462687,275.69
2024-04-27 11:00:00,92.95731343283582,1.0,27.60149253731343,6.415970149253731,7.908208955223881,3.909253731343283,4.858358208955224,275.47
2024-04-27 12:00:00,92.95686567164178,1.0,27.58507462686567,6.420298507462686,7.907910447761195,3.897462686567164,4.876417910447762,275.25
2024-04-27 13:00:00,92.95641791044775,1.0,27.56865671641791,6.424626865671642,7.907611940298508,3.885671641791045,4.894477611940299,275.03
2024-04-27 14:00:00,92.95597014925373,1.0,27.55223880597015,6.428955223880597,7.907313432835821,3.873880597014925,4.912537313432836,274.81
2024-04-27 15:00:00,92.95552238805969,1.0,27.53582089552239,6.433283582089552,7.907014925373135,3.862089552238806,4.930597014925374,274.59
2024-04-27 16:00:00,92.95507462686567,1.0,27.51940298507463,6.437611940298507,7.906716417910448,3.850298507462687,4.94865671641791,274.37
2024-04-27 17:00:00,92.95462686567164,1.0,27.50298507462686,6.441940298507462,7.906417910447761,3.838507462686567,4.966716417910447,274.15
2024-04-27 18:00:00,92.9541791044776,1.0,27.4865671641791,6.446268656716418,7.906119402985075,3.826716417910448,4.984776119402985,273.93
2024-04-27 19:00:00,92.95373134328358,1.0,27.47014925373134,6.450597014925373,7.905820895522388,3.814925373134328,5.002835820895522,273.71
2024-04-27 20:00:00,92.95328358208955,1.0,27.45373134328358,6.454925373134328,7.905522388059701,3.803134328358209,5.020895522388059,273.49
2024-04-27 21:00:00,92.95283582089552,1.0,27.43731343283582,6.459253731343283,7.905223880597015,3.79134328358209,5.038955223880597,273.27
2024-04-27 22:00:00,92.95238805970149,1.0,27.42089552238806,6.463582089552238,7.904925373134328,3.77955223880597,5.057014925373134,273.05
2024-04-27 23:00:00,92.95194029850747,1.0,27.4044776119403,6.467910447761193,7.904626865671641,3.767761194029851,5.075074626865671,272.83
2024-04-28 00:00:00,92.95149253731343,1.0,27.38805970149254,6.472238805970149,7.904328358208955,3.755970149253731,5.093134328358209,272.61
2024-04-28 01:00:00,92.9510447761194,1.0,27.37164179104478,6.476567164179104,7.904029850746269,3.744179104477612,5.111194029850746,272.39
2024-04-28 02:00:00,92.95059701492536,1.0,27.35522388059702,6.480895522388059,7.903731343283583,3.732388059701492,5.129253731343284,272.17
2024-04-28 03:00:00,92.95014925373134,1.0,27.33880597014925,6.485223880597014,7.903432835820896,3.720597014925373,5.147313432835821,271.95
2024-04-28 04:00:00,92.94970149253732,1.0,27.32238805970149,6.489552238805969,7.903134328358209,3.708805970149254,5.165373134328358,271.73
2024-04-28 05:00:00,92.94925373134328,1.0,27.30597014925373,6.493880597014925,7.902835820895523,3.697014925373134,5.183432835820896,271.51
2024-04-28 06:00:00,92.94880597014925,1.0,27.28955223880597,6.49820895522388,7.902537313432836,3.685223880597015,5.201492537313433,271.29
2024-04-28 07:00:00,92.94835820895523,1.0,27.27313432835821,6.502537313432835,7.902238805970149,3.673432835820896,5.21955223880597,271.07
2024-04-28 08:00:00,92.94791044776119,1.0,27.25671641791045,6.506865671641791,7.901940298507463,3.661641791044776,5.237611940298508,270.85
2024-04-28 09:00:00,92.94746268656716,1.0,27.24029850746269,6.511194029850746,7.901641791044776,3.649850746268656,5.255671641791045,270.63
2024-04-28 10:00:00,92.94701492537314,1.0,27.22388059701493,6.515522388059702,7.901343283582089,3.638059701492537,5.273731343283582,270.41
2024-04-28 11:00:00,92.9465671641791,1.0,27.20746268656717,6.519850746268657,7.901044776119403,3.626268656716418,5.29179104477612,270.19
2024-04-28 12:00:00,92.94611940298508,1.0,27.1910447761194,6.524179104477612,7.900746268656716,3.614477611940298,5.309850746268657,269.97
2024-04-28 13:00:00,92.94567164179105,1.0,27.17462686567164,6.528507462686567,7.900447761194029,3.602686567164179,5.327910447761194,269.75
2024-04-28 14:00:00,92.94522388059701,1.0,27.15820895522388,6.532835820895522,7.900149253731343,3.59089552238806,5.345970149253731,269.53
2024-04-28 15:00:00,92.94477611940299,1.0,27.14179104477612,6.537164179104478,7.899850746268656,3.57910447761194,5.364029850746268,269.31
2024-04-28 16:00:00,92.94432835820895,1.0,27.12537313432836,6.541492537313433,7.89955223880597,3.567313432835821,5.382089552238806,269.09
2024-04-28 17:00:00,92.94388059701492,1.0,27.1089552238806,6.545820895522388,7.899253731343284,3.555522388059702,5.400149253731343,268.87
2024-04-28 18:00:00,92.9434328358209,1.0,27.09253731343284,6.550149253731343,7.898955223880597,3.543731343283582,5.41820895522388,268.65
2024-04-28 19:00:00,92.94298507462686,1.0,27.07611940298507,6.554477611940298,7.898656716417911,3.531940298507463,5.436268656716418,268.43
2024-04-28 20:00:00,92.94253731343284,1.0,27.05970149253731,6.558805970149254,7.898358208955224,3.520149253731343,5.454328358208955,268.21
2024-04-28 21:00:00,92.94208955223881,1.0,27.04328358208955,6.563134328358209,7.898059701492537,3.508358208955224,5.472388059701492,267.99
2024-04-28 22:00:00,92.94164179104477,1.0,27.02686567164179,6.567462686567164,7.897761194029851,3.496567164179104,5.49044776119403,267.77
2024-04-28 23:00:00,92.94119402985075,1.0,27.01044776119403,6.571791044776119,7.897462686567164,3.484776119402985,5.508507462686567,267.55
2024-04-29 00:00:00,92.94074626865672,1.0,26.99402985074627,6.576119402985074,7.897164179104477,3.472985074626866,5.526567164179104,267.33
2024-04-29 01:00:00,92.94029850746269,1.0,26.97761194029851,6.58044776119403,7.896865671641791,3.461194029850746,5.544626865671642,267.11
2024-04-29 02:00:00,92.93985074626866,1.0,26.96119402985075,6.584776119402985,7.896567164179104,3.449402985074627,5.562686567164179,266.89
2024-04-29 03:00:00,92.93940298507464,1.0,26.94477611940298,6.58910447761194,7.896268656716417,3.437611940298507,5.580746268656716,266.67
2024-04-29 04:00:00,92.9389552238806,1.0,26.92835820895522,6.593432835820895,7.895970149253731,3.425820895522388,5.598805970149254,266.45
2024-04-29 05:00:00,92.93850746268657,1.0,26.91194029850746,6.59776119402985,7.895671641791044,3.414029850746269,5.616865671641791,266.23
2024-04-29 06:00:00,92.93805970149253,1.0,26.8955223880597,6.602089552238806,7.895373134328358,3.402238805970149,5.634925373134329,266.01
2024-04-29 07:00:00,92.93761194029851,1.0,26.87910447761194,6.606417910447761,7.895074626865672,3.39044776119403,5.652985074626866,265.79
2024-04-29 08:00:00,92.93716417910449,1.0,26.86268656716418,6.610746268656716,7.894776119402985,3.37865671641791,5.671044776119403,265.57
2024-04-29 09:00:00,92.93671641791045,1.0,26.84626865671642,6.615074626865671,7.894477611940299,3.366865671641791,5.689104477611941,265.35
2024-04-29 10:00:00,92.93626865671642,1.0,26.82985074626866,6.619402985074626,7.894179104477612,3.355074626865671,5.707164179104478,265.13
2024-04-29 11:00:00,92.9358208955224,1.0,26.8134328358209,6.623731343283582,7.893880597014925,3.343283582089552,5.725223880597015,264.91
2024-04-29 12:00:00,92.93537313432836,1.0,26.79701492537313,6.628059701492537,7.893582089552239,3.331492537313433,5.743283582089552,264.69
2024-04-29 13:00:00,92.93492537313433,1.0,26.78059701492537,6.632388059701492,7.893283582089552,3.319701492537313,5.761343283582089,264.47
2024-04-29 14:00:00,92.93447761194031,1.0,26.76417910447761,6.636716417910447,7.892985074626865,3.307910447761194,5.779402985074627,264.25
2024-04-29 15:00:00,92.93402985074627,1.0,26.74776119402985,6.641044776119402,7.892686567164179,3.296119402985075,5.797462686567164,264.03
2024-04-29 16:00:00,92.93358208955225,1.0,26.73134328358209,6.645373134328358,7.892388059701492,3.284328358208955,5.815522388059701,263.81
2024-04-29 17:00:00,92.93313432835822,1.0,26.71492537313433,6.649701492537313,7.892089552238805,3.272537313432836,5.833582089552239,263.59
2024-04-29 18:00:00,92.93268656716418,1.0,26.69850746268657,6.654029850746269,7.891791044776119,3.260746268656717,5.851641791044776,263.37
2024-04-29 19:00:00,92.93223880597016,1.0,26.68208955223881,6.658358208955224,7.891492537313432,3.248955223880597,5.869701492537313,263.15
2024-04-29 20:00:00,92.93179104477612,1.0,26.66567164179105,6.662686567164179,7.891194029850746,3.237164179104477,5.887761194029851,262.93
2024-04-29 21:00:00,92.9313432835821,1.0,26.64925373134329,6.667014925373134,7.890895522388059,3.225373134328358,5.905820895522388,262.71
2024-04-29 22:00:00,92.93089552238807,1.0,26.63283582089552,6.67134328358209,7.890597014925373,3.213582089552239,5.923880597014925,262.49
2024-04-29 23:00:00,92.93044776119403,1.0,26.61641791044776,6.675671641791045,7.890298507462687,3.201791044776119,5.941940298507463,262.27
2024-04-30 00:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 01:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 02:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 03:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 04:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 05:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 06:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 07:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 08:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 09:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 10:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 11:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 12:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 13:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 14:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 15:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 16:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 17:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 18:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 19:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 20:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 21:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 22:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-04-30 23:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 00:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 01:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 02:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 03:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 04:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 05:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 06:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 07:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 08:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 09:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 10:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 11:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 12:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 13:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 14:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 15:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 16:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 17:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 18:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 19:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 20:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 21:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 22:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-01 23:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 00:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 01:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 02:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 03:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 04:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 05:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 06:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 07:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 08:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 09:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 10:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 11:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 12:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 13:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 14:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 15:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 16:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 17:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 18:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 19:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 20:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 21:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 22:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-02 23:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 00:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 01:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 02:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 03:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 04:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 05:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 06:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 07:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 08:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 09:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 10:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 11:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 12:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 13:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 14:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 15:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 16:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 17:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 18:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 19:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 20:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 21:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 22:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-03 23:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 00:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 01:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 02:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 03:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 04:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 05:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 06:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 07:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 08:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 09:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 10:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 11:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 12:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 13:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 14:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 15:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 16:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 17:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 18:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 19:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 20:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 21:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 22:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-04 23:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 00:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 01:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 02:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 03:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 04:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 05:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 06:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 07:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 08:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 09:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 10:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 11:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 12:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 13:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 14:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 15:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 16:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 17:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 18:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 19:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 20:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 21:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 22:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-05 23:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 00:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 01:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 02:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 03:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 04:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 05:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 06:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 07:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 08:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 09:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
2024-05-06 10:00:00,92.93,1.0,26.6,6.68,7.89,3.19,5.96,262.05
